Date,Open,High,Low,Close,Adj Close,Volume
2002-01-07,9.75,9.75,9.75,9.75,6.696384,0
2002-01-08,9.68,9.68,9.68,9.68,6.64831,0
2002-01-09,9.67,9.67,9.67,9.67,6.64144,0
2002-01-10,9.7,9.7,9.7,9.7,6.662044,0
2002-01-11,9.7,9.7,9.7,9.7,6.662044,0
2002-01-14,9.71,9.71,9.71,9.71,6.668912,0
2002-01-15,9.64,9.64,9.64,9.64,6.620837,0
2002-01-16,9.52,9.52,9.52,9.52,6.538419,0
2002-01-17,9.54,9.54,9.54,9.54,6.552155,0
2002-01-18,9.61,9.61,9.61,9.61,6.600231,0
2002-01-22,9.56,9.56,9.56,9.56,6.565892,0
2002-01-23,9.55,9.55,9.55,9.55,6.559025,0
2002-01-24,9.56,9.56,9.56,9.56,6.565892,0
2002-01-25,9.48,9.48,9.48,9.48,6.510946,0
2002-01-28,9.49,9.49,9.49,9.49,6.517815,0
2002-01-29,9.45,9.45,9.45,9.45,6.490342,0
2002-01-30,9.39,9.39,9.39,9.39,6.449136,0
2002-01-31,9.43,9.43,9.43,9.43,6.476607,0
2002-02-01,9.45,9.45,9.45,9.45,6.490342,0
2002-02-04,9.43,9.43,9.43,9.43,6.476607,0
2002-02-05,9.35,9.35,9.35,9.35,6.421663,0
2002-02-06,9.33,9.33,9.33,9.33,6.407925,0
2002-02-07,9.32,9.32,9.32,9.32,6.401057,0
2002-02-08,9.34,9.34,9.34,9.34,6.414793,0
2002-02-11,9.42,9.42,9.42,9.42,6.469738,0
2002-02-12,9.46,9.46,9.46,9.46,6.497211,0
2002-02-13,9.42,9.42,9.42,9.42,6.469738,0
2002-02-14,9.43,9.43,9.43,9.43,6.476607,0
2002-02-15,9.45,9.45,9.45,9.45,6.490342,0
2002-02-19,9.34,9.34,9.34,9.34,6.414793,0
2002-02-20,9.32,9.32,9.32,9.32,6.401057,0
2002-02-21,9.33,9.33,9.33,9.33,6.407925,0
2002-02-22,9.29,9.29,9.29,9.29,6.380455,0
2002-02-25,9.26,9.26,9.26,9.26,6.359848,0
2002-02-26,9.28,9.28,9.28,9.28,6.373584,0
2002-02-27,9.35,9.35,9.35,9.35,6.421663,0
2002-02-28,9.35,9.35,9.35,9.35,6.421663,0
2002-03-01,9.4,9.4,9.4,9.4,6.456002,0
2002-03-04,9.61,9.61,9.61,9.61,6.600231,0
2002-03-05,9.63,9.63,9.63,9.63,6.613967,0
2002-03-06,9.68,9.68,9.68,9.68,6.64831,0
2002-03-07,9.83,9.83,9.83,9.83,6.751329,0
2002-03-08,9.88,9.88,9.88,9.88,6.78567,0
2002-03-11,9.91,9.91,9.91,9.91,6.806275,0
2002-03-12,9.78,9.78,9.78,9.78,6.716989,0
2002-03-13,9.79,9.79,9.79,9.79,6.723857,0
2002-03-14,9.86,9.86,9.86,9.86,6.771933,0
2002-03-15,9.89,9.89,9.89,9.89,6.792538,0
2002-03-18,9.95,9.95,9.95,9.95,6.833745,0
2002-03-19,10.0,10.0,10.0,10.0,6.868088,0
2002-03-20,10.01,10.01,10.01,10.01,6.874957,0
2002-03-21,9.97,9.97,9.97,9.97,6.847483,0
2002-03-22,9.98,9.98,9.98,9.98,6.854352,0
2002-03-25,9.92,9.92,9.92,9.92,6.813143,0
2002-03-26,9.91,9.91,9.91,9.91,6.806275,0
2002-03-27,9.93,9.93,9.93,9.93,6.82001,0
2002-03-28,9.97,9.97,9.97,9.97,6.847483,0
2002-04-01,9.99,9.99,9.99,9.99,6.861219,0
2002-04-02,10.04,10.04,10.04,10.04,6.89556,0
2002-04-03,10.04,10.04,10.04,10.04,6.89556,0
2002-04-04,10.04,10.04,10.04,10.04,6.89556,0
2002-04-05,10.06,10.06,10.06,10.06,6.909297,0
2002-04-08,9.98,9.98,9.98,9.98,6.854352,0
2002-04-09,10.01,10.01,10.01,10.01,6.874957,0
2002-04-10,10.05,10.05,10.05,10.05,6.902427,0
2002-04-11,10.05,10.05,10.05,10.05,6.902427,0
2002-04-12,10.01,10.01,10.01,10.01,6.874957,0
2002-04-15,10.04,10.04,10.04,10.04,6.89556,0
2002-04-16,10.09,10.09,10.09,10.09,6.929901,0
2002-04-17,10.16,10.16,10.16,10.16,6.977977,0
2002-04-18,10.18,10.18,10.18,10.18,6.991714,0
2002-04-19,10.2,10.2,10.2,10.2,7.005448,0
2002-04-22,10.18,10.18,10.18,10.18,6.991714,0
2002-04-23,10.19,10.19,10.19,10.19,6.99858,0
2002-04-24,10.19,10.19,10.19,10.19,6.99858,0
2002-04-25,10.2,10.2,10.2,10.2,7.005448,0
2002-04-26,10.26,10.26,10.26,10.26,7.046658,0
2002-04-29,10.27,10.27,10.27,10.27,7.053525,0
2002-04-30,10.26,10.26,10.26,10.26,7.046658,0
2002-05-01,10.3,10.3,10.3,10.3,7.07413,0
2002-05-02,10.35,10.35,10.35,10.35,7.108471,0
2002-05-03,10.4,10.4,10.4,10.4,7.14281,0
2002-05-06,10.39,10.39,10.39,10.39,7.135943,0
2002-05-07,10.29,10.29,10.29,10.29,7.067262,0
2002-05-08,10.32,10.32,10.32,10.32,7.087867,0
2002-05-09,10.34,10.34,10.34,10.34,7.101603,0
2002-05-10,10.39,10.39,10.39,10.39,7.135943,0
2002-05-13,10.37,10.37,10.37,10.37,7.122206,0
2002-05-14,10.34,10.34,10.34,10.34,7.101603,0
2002-05-15,10.4,10.4,10.4,10.4,7.14281,0
2002-05-16,10.42,10.42,10.42,10.42,7.156547,0
2002-05-17,10.49,10.49,10.49,10.49,7.204623,0
2002-05-20,10.48,10.48,10.48,10.48,7.197755,0
2002-05-21,10.46,10.46,10.46,10.46,7.18402,0
2002-05-22,10.48,10.48,10.48,10.48,7.197755,0
2002-05-23,10.38,10.38,10.38,10.38,7.129076,0
2002-05-24,10.41,10.41,10.41,10.41,7.149679,0
2002-05-28,10.41,10.41,10.41,10.41,7.149679,0
2002-05-29,10.4,10.4,10.4,10.4,7.14281,0
2002-05-30,10.4,10.4,10.4,10.4,7.14281,0
2002-05-31,10.39,10.39,10.39,10.39,7.135943,0
2002-06-03,10.39,10.39,10.39,10.39,7.135943,0
2002-06-04,10.34,10.34,10.34,10.34,7.101603,0
2002-06-05,10.3,10.3,10.3,10.3,7.07413,0
2002-06-06,10.32,10.32,10.32,10.32,7.087867,0
2002-06-07,10.23,10.23,10.23,10.23,7.026054,0
2002-06-10,10.25,10.25,10.25,10.25,7.039789,0
2002-06-11,10.25,10.25,10.25,10.25,7.039789,0
2002-06-12,10.17,10.17,10.17,10.17,6.984845,0
2002-06-13,10.11,10.11,10.11,10.11,6.943636,0
2002-06-14,9.93,9.93,9.93,9.93,6.82001,0
2002-06-17,9.9,9.9,9.9,9.9,6.799407,0
2002-06-18,9.93,9.93,9.93,9.93,6.82001,0
2002-06-19,9.82,9.82,9.82,9.82,6.744462,0
2002-06-20,9.8,9.8,9.8,9.8,6.730726,0
2002-06-21,9.81,9.81,9.81,9.81,6.737594,0
2002-06-24,9.73,9.73,9.73,9.73,6.682648,0
2002-06-25,9.73,9.73,9.73,9.73,6.682648,0
2002-06-26,9.71,9.71,9.71,9.71,6.668912,0
2002-06-27,9.73,9.73,9.73,9.73,6.682648,0
2002-06-28,9.92,9.92,9.92,9.92,6.813143,0
2002-07-01,9.92,9.92,9.92,9.92,6.813143,0
2002-07-02,10.23,10.23,10.23,10.23,7.026054,0
2002-07-03,9.92,9.92,9.92,9.92,6.813143,0
2002-07-05,9.92,9.92,9.92,9.92,6.813143,0
2002-07-08,9.92,9.92,9.92,9.92,6.813143,0
2002-07-09,9.92,9.92,9.92,9.92,6.813143,0
2002-07-10,9.92,9.92,9.92,9.92,6.813143,0
2002-07-11,9.92,9.92,9.92,9.92,6.813143,0
2002-07-12,9.92,9.92,9.92,9.92,6.813143,0
2002-07-15,9.92,9.92,9.92,9.92,6.813143,0
2002-07-16,9.92,9.92,9.92,9.92,6.813143,0
2002-07-17,9.92,9.92,9.92,9.92,6.813143,0
2002-07-18,9.92,9.92,9.92,9.92,6.813143,0
2002-07-19,9.92,9.92,9.92,9.92,6.813143,0
2002-07-22,9.23,9.23,9.23,9.23,6.339245,0
2002-07-23,9.03,9.03,9.03,9.03,6.201883,0
2002-07-24,9.22,9.22,9.22,9.22,6.332377,0
2002-07-25,9.05,9.05,9.05,9.05,6.215618,0
2002-07-26,8.91,8.91,8.91,8.91,6.119465,0
2002-07-29,9.15,9.15,9.15,9.15,6.284301,0
2002-07-30,9.06,9.06,9.06,9.06,6.222488,0
2002-07-31,9.02,9.02,9.02,9.02,6.195015,0
2002-08-01,8.96,8.96,8.96,8.96,6.153806,0
2002-08-02,8.92,8.92,8.92,8.92,6.126334,0
2002-08-05,8.77,8.77,8.77,8.77,6.023313,0
2002-08-06,8.62,8.62,8.62,8.62,5.920291,0
2002-08-07,8.78,8.78,8.78,8.78,6.03018,0
2002-08-08,8.83,8.83,8.83,8.83,6.064521,0
2002-08-09,8.75,8.75,8.75,8.75,6.009577,0
2002-08-12,8.73,8.73,8.73,8.73,5.99584,0
2002-08-13,8.72,8.72,8.72,8.72,5.988973,0
2002-08-14,8.93,8.93,8.93,8.93,6.133204,0
2002-08-15,8.78,8.78,8.78,8.78,6.03018,0
2002-08-16,8.84,8.84,8.84,8.84,6.07139,0
2002-08-19,8.84,8.84,8.84,8.84,6.07139,0
2002-08-20,8.83,8.83,8.83,8.83,6.064521,0
2002-08-21,8.93,8.93,8.93,8.93,6.133204,0
2002-08-22,8.98,8.98,8.98,8.98,6.167542,0
2002-08-23,8.98,8.98,8.98,8.98,6.167542,0
2002-08-26,8.99,8.99,8.99,8.99,6.17441,0
2002-08-27,9.05,9.05,9.05,9.05,6.215618,0
2002-08-28,8.98,8.98,8.98,8.98,6.167542,0
2002-08-29,8.89,8.89,8.89,8.89,6.105729,0
2002-08-30,8.89,8.89,8.89,8.89,6.105729,0
2002-09-03,8.75,8.75,8.75,8.75,6.009577,0
2002-09-04,8.69,8.69,8.69,8.69,5.968368,0
2002-09-05,8.59,8.59,8.59,8.59,5.899687,0
2002-09-06,8.59,8.59,8.59,8.59,5.899687,0
2002-09-09,8.55,8.55,8.55,8.55,5.872216,0
2002-09-10,8.57,8.57,8.57,8.57,5.885951,0
2002-09-11,8.61,8.61,8.61,8.61,5.913424,0
2002-09-12,8.6,8.6,8.6,8.6,5.906556,0
2002-09-13,8.53,8.53,8.53,8.53,5.858478,0
2002-09-16,8.43,8.43,8.43,8.43,5.789799,0
2002-09-17,8.38,8.38,8.38,8.38,5.755458,0
2002-09-18,8.37,8.37,8.37,8.37,5.74859,0
2002-09-19,8.25,8.25,8.25,8.25,5.666173,0
2002-09-20,8.18,8.18,8.18,8.18,5.618095,0
2002-09-23,8.05,8.05,8.05,8.05,5.528811,0
2002-09-24,7.91,7.91,7.91,7.91,5.432657,0
2002-09-25,7.93,7.93,7.93,7.93,5.446393,0
2002-09-26,8.0,8.0,8.0,8.0,5.494471,0
2002-09-27,8.03,8.03,8.03,8.03,5.515074,0
2002-09-30,7.94,7.94,7.94,7.94,5.453262,0
2002-10-01,8.08,8.08,8.08,8.08,5.549415,0
2002-10-02,7.91,7.91,7.91,7.91,5.432657,0
2002-10-03,7.85,7.85,7.85,7.85,5.391448,0
2002-10-04,7.75,7.75,7.75,7.75,5.322767,0
2002-10-07,7.64,7.64,7.64,7.64,5.24722,0
2002-10-08,7.58,7.58,7.58,7.58,5.20601,0
2002-10-09,7.5,7.5,7.5,7.5,5.151065,0
2002-10-10,7.47,7.47,7.47,7.47,5.130462,0
2002-10-11,7.63,7.63,7.63,7.63,5.24035,0
2002-10-14,7.62,7.62,7.62,7.62,5.233482,0
2002-10-15,7.9,7.9,7.9,7.9,5.425789,0
2002-10-16,7.88,7.88,7.88,7.88,5.412054,0
2002-10-17,8.03,8.03,8.03,8.03,5.515074,0
2002-10-18,8.04,8.04,8.04,8.04,5.521943,0
2002-10-21,8.02,8.02,8.02,8.02,5.508207,0
2002-10-22,7.99,7.99,7.99,7.99,5.487601,0
2002-10-23,7.96,7.96,7.96,7.96,5.466998,0
2002-10-24,7.97,7.97,7.97,7.97,5.473866,0
2002-10-25,7.98,7.98,7.98,7.98,5.480734,0
2002-10-28,8.06,8.06,8.06,8.06,5.535678,0
2002-10-29,7.98,7.98,7.98,7.98,5.480734,0
2002-10-30,8.02,8.02,8.02,8.02,5.508207,0
2002-10-31,8.11,8.11,8.11,8.11,5.570019,0
2002-11-01,8.12,8.12,8.12,8.12,5.576888,0
2002-11-04,8.29,8.29,8.29,8.29,5.693645,0
2002-11-05,8.35,8.35,8.35,8.35,5.734853,0
2002-11-06,8.34,8.34,8.34,8.34,5.727984,0
2002-11-07,8.33,8.33,8.33,8.33,5.721117,0
2002-11-08,8.33,8.33,8.33,8.33,5.721117,0
2002-11-11,8.23,8.23,8.23,8.23,5.652435,0
2002-11-12,8.26,8.26,8.26,8.26,5.673041,0
2002-11-13,8.23,8.23,8.23,8.23,5.652435,0
2002-11-14,8.21,8.21,8.21,8.21,5.638699,0
2002-11-15,8.25,8.25,8.25,8.25,5.666173,0
2002-11-18,8.26,8.26,8.26,8.26,5.673041,0
2002-11-19,8.24,8.24,8.24,8.24,5.659303,0
2002-11-20,8.19,8.19,8.19,8.19,5.624963,0
2002-11-21,8.29,8.29,8.29,8.29,5.693645,0
2002-11-22,8.35,8.35,8.35,8.35,5.734853,0
2002-11-25,8.35,8.35,8.35,8.35,5.734853,0
2002-11-26,8.3,8.3,8.3,8.3,5.700513,0
2002-11-27,8.31,8.31,8.31,8.31,5.70738,0
2002-11-29,8.31,8.31,8.31,8.31,5.70738,0
2002-12-02,8.43,8.43,8.43,8.43,5.789799,0
2002-12-03,8.39,8.39,8.39,8.39,5.762326,0
2002-12-04,8.32,8.32,8.32,8.32,5.714249,0
2002-12-05,8.29,8.29,8.29,8.29,5.693645,0
2002-12-06,8.27,8.27,8.27,8.27,5.679908,0
2002-12-09,8.22,8.22,8.22,8.22,5.645568,0
2002-12-10,8.2,8.2,8.2,8.2,5.631832,0
2002-12-11,8.22,8.22,8.22,8.22,5.645568,0
2002-12-12,8.21,8.21,8.21,8.21,5.638699,0
2002-12-13,8.18,8.18,8.18,8.18,5.618095,0
2002-12-16,8.14,8.14,8.14,8.14,5.590623,0
2002-12-17,8.18,8.18,8.18,8.18,5.618095,0
2002-12-18,8.12,8.12,8.12,8.12,5.576888,0
2002-12-19,8.13,8.13,8.13,8.13,5.583756,0
2002-12-20,8.16,8.16,8.16,8.16,5.604359,0
2002-12-23,8.11,8.11,8.11,8.11,5.570019,0
2002-12-24,8.14,8.14,8.14,8.14,5.590623,0
2002-12-26,8.1,8.1,8.1,8.1,5.563152,0
2002-12-27,8.07,8.07,8.07,8.07,5.542547,0
2002-12-30,8.1,8.1,8.1,8.1,5.563152,0
2002-12-31,8.14,8.14,8.14,8.14,5.590623,0
2003-01-02,8.18,8.18,8.18,8.18,5.618095,0
2003-01-03,8.27,8.27,8.27,8.27,5.679908,0
2003-01-06,8.29,8.29,8.29,8.29,5.693645,0
2003-01-07,8.21,8.21,8.21,8.21,5.638699,0
2003-01-08,8.15,8.15,8.15,8.15,5.597491,0
2003-01-09,8.18,8.18,8.18,8.18,5.618095,0
2003-01-10,8.21,8.21,8.21,8.21,5.638699,0
2003-01-13,8.24,8.24,8.24,8.24,5.659303,0
2003-01-14,8.29,8.29,8.29,8.29,5.693645,0
2003-01-15,8.26,8.26,8.26,8.26,5.673041,0
2003-01-16,8.26,8.26,8.26,8.26,5.673041,0
2003-01-17,8.25,8.25,8.25,8.25,5.666173,0
2003-01-21,8.23,8.23,8.23,8.23,5.652435,0
2003-01-22,8.27,8.27,8.27,8.27,5.679908,0
2003-01-23,8.31,8.31,8.31,8.31,5.70738,0
2003-01-24,8.32,8.32,8.32,8.32,5.714249,0
2003-01-27,8.15,8.15,8.15,8.15,5.597491,0
2003-01-28,8.12,8.12,8.12,8.12,5.576888,0
2003-01-29,8.03,8.03,8.03,8.03,5.515074,0
2003-01-30,8.03,8.03,8.03,8.03,5.515074,0
2003-01-31,8.02,8.02,8.02,8.02,5.537169,0
2003-02-03,8.07,8.07,8.07,8.07,5.571689,0
2003-02-04,8.12,8.12,8.12,8.12,5.60621,0
2003-02-05,8.11,8.11,8.11,8.11,5.599305,0
2003-02-06,8.07,8.07,8.07,8.07,5.571689,0
2003-02-07,8.02,8.02,8.02,8.02,5.537169,0
2003-02-10,7.98,7.98,7.98,7.98,5.509552,0
2003-02-11,7.96,7.96,7.96,7.96,5.495743,0
2003-02-12,7.94,7.94,7.94,7.94,5.481935,0
2003-02-13,7.97,7.97,7.97,7.97,5.502645,0
2003-02-14,7.96,7.96,7.96,7.96,5.495743,0
2003-02-18,7.98,7.98,7.98,7.98,5.509552,0
2003-02-19,7.99,7.99,7.99,7.99,5.516455,0
2003-02-20,8.0,8.0,8.0,8.0,5.52336,0
2003-02-21,7.97,7.97,7.97,7.97,5.502645,0
2003-02-24,7.93,7.93,7.93,7.93,5.475029,0
2003-02-25,7.8,7.8,7.8,7.8,5.385276,0
2003-02-26,7.8,7.8,7.8,7.8,5.385276,0
2003-02-27,7.78,7.78,7.78,7.78,5.371466,0
2003-02-28,7.81,7.81,7.81,7.81,5.417945,0
2003-03-03,7.86,7.86,7.86,7.86,5.452632,0
2003-03-04,7.84,7.84,7.84,7.84,5.438758,0
2003-03-05,7.83,7.83,7.83,7.83,5.43182,0
2003-03-06,7.77,7.77,7.77,7.77,5.390197,0
2003-03-07,7.71,7.71,7.71,7.71,5.348575,0
2003-03-10,7.6,7.6,7.6,7.6,5.272265,0
2003-03-11,7.55,7.55,7.55,7.55,5.237579,0
2003-03-12,7.49,7.49,7.49,7.49,5.195955,0
2003-03-13,7.56,7.56,7.56,7.56,5.244515,0
2003-03-14,7.55,7.55,7.55,7.55,5.237579,0
2003-03-17,7.47,7.47,7.47,7.47,5.182082,0
2003-03-18,7.55,7.55,7.55,7.55,5.237579,0
2003-03-19,7.58,7.58,7.58,7.58,5.25839,0
2003-03-20,7.66,7.66,7.66,7.66,5.313889,0
2003-03-21,7.73,7.73,7.73,7.73,5.362449,0
2003-03-24,7.69,7.69,7.69,7.69,5.3347,0
2003-03-25,7.69,7.69,7.69,7.69,5.3347,0
2003-03-26,7.75,7.75,7.75,7.75,5.376323,0
2003-03-27,7.72,7.72,7.72,7.72,5.355511,0
2003-03-28,7.73,7.73,7.73,7.73,5.362449,0
2003-03-31,7.7,7.7,7.7,7.7,5.341636,0
2003-04-01,7.71,7.71,7.71,7.71,5.348575,0
2003-04-02,7.77,7.77,7.77,7.77,5.390197,0
2003-04-03,7.76,7.76,7.76,7.76,5.383259,0
2003-04-04,7.78,7.78,7.78,7.78,5.397135,0
2003-04-07,7.88,7.88,7.88,7.88,5.466507,0
2003-04-08,7.87,7.87,7.87,7.87,5.459569,0
2003-04-09,7.87,7.87,7.87,7.87,5.459569,0
2003-04-10,7.98,7.98,7.98,7.98,5.535879,0
2003-04-11,7.98,7.98,7.98,7.98,5.535879,0
2003-04-14,8.02,8.02,8.02,8.02,5.563627,0
2003-04-15,8.09,8.09,8.09,8.09,5.612187,0
2003-04-16,8.2,8.2,8.2,8.2,5.688495,0
2003-04-17,8.27,8.27,8.27,8.27,5.737056,0
2003-04-21,8.26,8.26,8.26,8.26,5.73012,0
2003-04-22,8.27,8.27,8.27,8.27,5.737056,0
2003-04-23,8.34,8.34,8.34,8.34,5.785617,0
2003-04-24,8.34,8.34,8.34,8.34,5.785617,0
2003-04-25,8.29,8.29,8.29,8.29,5.750931,0
2003-04-28,8.32,8.32,8.32,8.32,5.771742,0
2003-04-29,8.43,8.43,8.43,8.43,5.848053,0
2003-04-30,8.52,8.52,8.52,8.52,5.910487,0
2003-05-01,8.61,8.61,8.61,8.61,5.972921,0
2003-05-02,8.62,8.62,8.62,8.62,5.979858,0
2003-05-05,8.72,8.72,8.72,8.72,6.04923,0
2003-05-06,8.82,8.82,8.82,8.82,6.118603,0
2003-05-07,8.88,8.88,8.88,8.88,6.160225,0
2003-05-08,8.87,8.87,8.87,8.87,6.15329,0
2003-05-09,8.9,8.9,8.9,8.9,6.174099,0
2003-05-12,9.0,9.0,9.0,9.0,6.243472,0
2003-05-13,9.03,9.03,9.03,9.03,6.264283,0
2003-05-14,9.07,9.07,9.07,9.07,6.292033,0
2003-05-15,9.12,9.12,9.12,9.12,6.326717,0
2003-05-16,9.19,9.19,9.19,9.19,6.375279,0
2003-05-19,9.16,9.16,9.16,9.16,6.354467,0
2003-05-20,9.14,9.14,9.14,9.14,6.340592,0
2003-05-21,9.15,9.15,9.15,9.15,6.34753,0
2003-05-22,9.2,9.2,9.2,9.2,6.382215,0
2003-05-23,9.3,9.3,9.3,9.3,6.451587,0
2003-05-27,9.33,9.33,9.33,9.33,6.472399,0
2003-05-28,9.36,9.36,9.36,9.36,6.493211,0
2003-05-29,9.45,9.45,9.45,9.45,6.555645,0
2003-05-30,9.47,9.47,9.47,9.47,6.56952,0
2003-06-02,9.53,9.53,9.53,9.53,6.611144,0
2003-06-03,9.52,9.52,9.52,9.52,6.604207,0
2003-06-04,9.61,9.61,9.61,9.61,6.666639,0
2003-06-05,9.75,9.75,9.75,9.75,6.763762,0
2003-06-06,9.79,9.79,9.79,9.79,6.79151,0
2003-06-09,9.78,9.78,9.78,9.78,6.784572,0
2003-06-10,9.74,9.74,9.74,9.74,6.756824,0
2003-06-11,9.81,9.81,9.81,9.81,6.805384,0
2003-06-12,9.87,9.87,9.87,9.87,6.847007,0
2003-06-13,9.91,9.91,9.91,9.91,6.874756,0
2003-06-16,9.96,9.96,9.96,9.96,6.909442,0
2003-06-17,10.01,10.01,10.01,10.01,6.944129,0
2003-06-18,9.94,9.94,9.94,9.94,6.895568,0
2003-06-19,9.93,9.93,9.93,9.93,6.88863,0
2003-06-20,9.94,9.94,9.94,9.94,6.895568,0
2003-06-23,9.88,9.88,9.88,9.88,6.853943,0
2003-06-24,9.76,9.76,9.76,9.76,6.770698,0
2003-06-25,9.83,9.83,9.83,9.83,6.819258,0
2003-06-26,9.74,9.74,9.74,9.74,6.756824,0
2003-06-27,9.79,9.79,9.79,9.79,6.79151,0
2003-06-30,9.83,9.83,9.83,9.83,6.819258,0
2003-07-01,9.89,9.89,9.89,9.89,6.860883,0
2003-07-02,9.99,9.99,9.99,9.99,6.930253,0
2003-07-03,10.01,10.01,10.01,10.01,6.944129,0
2003-07-07,10.12,10.12,10.12,10.12,7.020437,0
2003-07-08,10.07,10.07,10.07,10.07,6.985752,0
2003-07-09,10.1,10.1,10.1,10.1,7.006564,0
2003-07-10,10.08,10.08,10.08,10.08,6.992689,0
2003-07-11,10.05,10.05,10.05,10.05,6.971876,0
2003-07-14,10.17,10.17,10.17,10.17,7.055124,0
2003-07-15,10.13,10.13,10.13,10.13,7.027374,0
2003-07-16,10.11,10.11,10.11,10.11,7.0135,0
2003-07-17,10.03,10.03,10.03,10.03,6.958002,0
2003-07-18,10.04,10.04,10.04,10.04,6.964941,0
2003-07-21,10.09,10.09,10.09,10.09,6.999625,0
2003-07-22,10.09,10.09,10.09,10.09,6.999625,0
2003-07-23,10.19,10.19,10.19,10.19,7.068996,0
2003-07-24,10.28,10.28,10.28,10.28,7.131431,0
2003-07-25,10.34,10.34,10.34,10.34,7.173056,0
2003-07-28,10.35,10.35,10.35,10.35,7.179993,0
2003-07-29,10.37,10.37,10.37,10.37,7.193867,0
2003-07-30,10.31,10.31,10.31,10.31,7.152245,0
2003-07-31,10.3,10.3,10.3,10.3,7.145307,0
2003-08-01,10.36,10.36,10.36,10.36,7.18693,0
2003-08-04,10.35,10.35,10.35,10.35,7.179993,0
2003-08-05,10.31,10.31,10.31,10.31,7.152245,0
2003-08-06,10.25,10.25,10.25,10.25,7.11062,0
2003-08-07,10.31,10.31,10.31,10.31,7.152245,0
2003-08-08,10.29,10.29,10.29,10.29,7.13837,0
2003-08-11,10.32,10.32,10.32,10.32,7.159182,0
2003-08-12,10.32,10.32,10.32,10.32,7.159182,0
2003-08-13,10.4,10.4,10.4,10.4,7.214676,0
2003-08-14,10.43,10.43,10.43,10.43,7.235491,0
2003-08-15,10.46,10.46,10.46,10.46,7.256302,0
2003-08-18,10.47,10.47,10.47,10.47,7.263238,0
2003-08-19,10.47,10.47,10.47,10.47,7.263238,0
2003-08-20,10.51,10.51,10.51,10.51,7.290988,0
2003-08-21,10.52,10.52,10.52,10.52,7.297924,0
2003-08-22,10.5,10.5,10.5,10.5,7.284052,0
2003-08-25,10.52,10.52,10.52,10.52,7.297924,0
2003-08-26,10.5,10.5,10.5,10.5,7.284052,0
2003-08-27,10.52,10.52,10.52,10.52,7.297924,0
2003-08-28,10.57,10.57,10.57,10.57,7.33261,0
2003-08-29,10.72,10.72,10.72,10.72,7.436668,0
2003-09-02,10.77,10.77,10.77,10.77,7.471354,0
2003-09-03,10.82,10.82,10.82,10.82,7.506041,0
2003-09-04,10.83,10.83,10.83,10.83,7.512979,0
2003-09-05,10.91,10.91,10.91,10.91,7.568474,0
2003-09-08,10.96,10.96,10.96,10.96,7.603161,0
2003-09-09,11.0,11.0,11.0,11.0,7.630909,0
2003-09-10,10.94,10.94,10.94,10.94,7.589287,0
2003-09-11,10.9,10.9,10.9,10.9,7.561538,0
2003-09-12,11.0,11.0,11.0,11.0,7.630909,0
2003-09-15,11.01,11.01,11.01,11.01,7.637846,0
2003-09-16,11.04,11.04,11.04,11.04,7.658658,0
2003-09-17,11.07,11.07,11.07,11.07,7.679471,0
2003-09-18,11.14,11.14,11.14,11.14,7.728031,0
2003-09-19,11.25,11.25,11.25,11.25,7.80434,0
2003-09-22,11.27,11.27,11.27,11.27,7.818214,0
2003-09-23,11.28,11.28,11.28,11.28,7.82515,0
2003-09-24,11.22,11.22,11.22,11.22,7.783527,0
2003-09-25,11.25,11.25,11.25,11.25,7.80434,0
2003-09-26,11.2,11.2,11.2,11.2,7.769655,0
2003-09-29,11.26,11.26,11.26,11.26,7.811277,0
2003-09-30,11.3,11.3,11.3,11.3,7.839026,0
2003-10-01,11.36,11.36,11.36,11.36,7.880648,0
2003-10-02,11.45,11.45,11.45,11.45,7.943083,0
2003-10-03,11.55,11.55,11.55,11.55,8.012453,0
2003-10-06,11.58,11.58,11.58,11.58,8.033267,0
2003-10-07,11.66,11.66,11.66,11.66,8.088765,0
2003-10-08,11.67,11.67,11.67,11.67,8.095701,0
2003-10-09,11.75,11.75,11.75,11.75,8.151199,0
2003-10-10,11.86,11.86,11.86,11.86,8.227509,0
2003-10-13,11.84,11.84,11.84,11.84,8.213634,0
2003-10-14,11.88,11.88,11.88,11.88,8.241382,0
2003-10-15,11.9,11.9,11.9,11.9,8.255258,0
2003-10-16,11.98,11.98,11.98,11.98,8.310754,0
2003-10-17,11.98,11.98,11.98,11.98,8.310754,0
2003-10-20,12.01,12.01,12.01,12.01,8.331566,0
2003-10-21,12.0,12.0,12.0,12.0,8.32463,0
2003-10-22,11.99,11.99,11.99,11.99,8.317692,0
2003-10-23,11.76,11.76,11.76,11.76,8.158135,0
2003-10-24,11.81,11.81,11.81,11.81,8.192822,0
2003-10-27,11.83,11.83,11.83,11.83,8.206697,0
2003-10-28,11.88,11.88,11.88,11.88,8.241382,0
2003-10-29,11.94,11.94,11.94,11.94,8.283004,0
2003-10-30,11.95,11.95,11.95,11.95,8.289941,0
2003-10-31,11.89,11.89,11.89,11.89,8.248319,0
2003-11-03,11.89,11.89,11.89,11.89,8.248319,0
2003-11-04,11.94,11.94,11.94,11.94,8.283004,0
2003-11-05,11.92,11.92,11.92,11.92,8.269132,0
2003-11-06,11.87,11.87,11.87,11.87,8.234446,0
2003-11-07,12.0,12.0,12.0,12.0,8.32463,0
